batch,batch_slug,batch_title,phase,name,description,path
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,suspected-code-slice-locator,将反例映射到最相关的源目标文件、符号、调用和规则。,batches/batch-31-failed-conversion-repair/skills/suspected-code-slice-locator/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,patch-existing-decision,判断当前目标架构正确且差异局部时是否继续补丁修复。,batches/batch-31-failed-conversion-repair/skills/patch-existing-decision/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,regenerate-module-decision,判断模块质量或语义偏差过大时是否保留外围并重新生成核心模块。,batches/batch-31-failed-conversion-repair/skills/regenerate-module-decision/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,retranslate-project-decision,判断整体架构、技术选型或功能覆盖过差时是否重新转换整库。,batches/batch-31-failed-conversion-repair/skills/retranslate-project-decision/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,manual-redesign-decision,识别目标平台无直接等价能力或 UX 需重构时的人工设计点。,batches/batch-31-failed-conversion-repair/skills/manual-redesign-decision/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,counterexample-guided-repair,依据结构化反例生成修复候选，并通过构建、测试和双运行迭代收敛。,batches/batch-31-failed-conversion-repair/skills/counterexample-guided-repair/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,repair-regression-validator,确保修复解决当前反例且未破坏已通过功能、性能和安全门禁。,batches/batch-31-failed-conversion-repair/skills/repair-regression-validator/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,repair-evidence-generator,记录差异、根因、补丁、验证、残余风险和最终状态证据。,batches/batch-31-failed-conversion-repair/skills/repair-evidence-generator/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,differential-fuzzing,向源目标输入同一随机或变异数据并比较输出、状态和副作用。,batches/batch-32-advanced-dynamic-validation/skills/differential-fuzzing/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,coverage-guided-fuzzing,利用覆盖反馈扩展输入，发现新路径、崩溃、超时和不等价。,batches/batch-32-advanced-dynamic-validation/skills/coverage-guided-fuzzing/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,metamorphic-testing,在缺乏精确 Oracle 时使用输入变换与输出关系验证行为性质。,batches/batch-32-advanced-dynamic-validation/skills/metamorphic-testing/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,language-pair-mutation-testing,注入特定语言方向常见错误，验证专用测试和验证器是否能杀死 Mutant。,batches/batch-32-advanced-dynamic-validation/skills/language-pair-mutation-testing/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,systematic-concurrency-exploration,接管调度点并探索关键线程、任务、Future、goroutine 和消息交错。,batches/batch-32-advanced-dynamic-validation/skills/systematic-concurrency-exploration/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,fault-injection,注入网络、数据库、消息、磁盘、依赖、权限和资源故障。,batches/batch-32-advanced-dynamic-validation/skills/fault-injection/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,crash-point-exploration,在事务、写入、消息、ACK、补偿和持久化边界注入进程崩溃。,batches/batch-32-advanced-dynamic-validation/skills/crash-point-exploration/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,retry-idempotency-validation,验证超时、重试、重复投递和幂等键不会造成重复副作用。,batches/batch-32-advanced-dynamic-validation/skills/retry-idempotency-validation/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,transaction-atomicity-validation,验证失败路径无部分提交、事务边界正确且源目标可见性一致。,batches/batch-32-advanced-dynamic-validation/skills/transaction-atomicity-validation/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,resource-leak-validation,检测线程、任务、连接、文件、内存、句柄、订阅和设备资源泄漏。,batches/batch-32-advanced-dynamic-validation/skills/resource-leak-validation/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,performance-stress-validation,在代表负载和极端负载下验证延迟、吞吐、稳定性和资源门槛。,batches/batch-32-advanced-dynamic-validation/skills/performance-stress-validation/SKILL.md
32,advanced-dynamic-validation,Fuzz、Mutation、并发与故障验证,H 测试、验证与自动修复,deterministic-record-replay,记录输入、外部返回、时间、随机、调度和状态并可确定性重放。,batches/batch-32-advanced-dynamic-validation/skills/deterministic-record-replay/SKILL.md
33,proof-obligations,Proof Obligation Generation,I 形式化证明,type-preservation-obligation,生成源表达式有类型则目标表达式具有映射类型的类型保持义务。,batches/batch-33-proof-obligations/skills/type-preservation-obligation/SKILL.md
33,proof-obligations,Proof Obligation Generation,I 形式化证明,numeric-semantics-obligation,生成位宽、溢出、精度、舍入、NaN 和边界语义保持义务。,batches/batch-33-proof-obligations/skills/numeric-semantics-obligation/SKILL.md
33,proof-obligations,Proof Obligation Generation,I 形式化证明,nullability-preservation-obligation,生成 Null、Missing、Undefined、Option、Pointer 和 zero value 的保持义务。,batches/batch-33-proof-obligations/skills/nullability-preservation-obligation/SKILL.md
33,proof-obligations,Proof Obligation Generation,I 形式化证明,effect-preservation-obligation,生成必需 Effect 不缺失、危险新增 Effect 为空的证明义务。,batches/batch-33-proof-obligations/skills/effect-preservation-obligation/SKILL.md
33,proof-obligations,Proof Obligation Generation,I 形式化证明,state-refinement-obligation,生成目标状态机对源状态机的 Simulation/Refinement 义务。,batches/batch-33-proof-obligations/skills/state-refinement-obligation/SKILL.md
33,proof-obligations,Proof Obligation Generation,I 形式化证明,pure-function-equivalence-obligation,生成纯函数在前置条件下对所有输入结果等价的关系义务。,batches/batch-33-proof-obligations/skills/pure-function-equivalence-obligation/SKILL.md
33,proof-obligations,Proof Obligation Generation,I 形式化证明,serializer-roundtrip-obligation,生成编码、解码、规范化和跨语言 Carrier 的 Round-trip 义务。,batches/batch-33-proof-obligations/skills/serializer-roundtrip-obligation/SKILL.md
33,proof-obligations,Proof Obligation Generation,I 形式化证明,permission-non-expansion-obligation,生成迁移后权限集合不扩大、拒绝规则不弱化的义务。,batches/batch-33-proof-obligations/skills/permission-non-expansion-obligation/SKILL.md
33,proof-obligations,Proof Obligation Generation,I 形式化证明,transaction-invariant-obligation,生成原子性、守恒、幂等、回滚和状态可见性的事务义务。,batches/batch-33-proof-obligations/skills/transaction-invariant-obligation/SKILL.md
33,proof-obligations,Proof Obligation Generation,I 形式化证明,trace-refinement-obligation,生成目标可观察 Trace 对源合法 Trace 的精化或等价义务。,batches/batch-33-proof-obligations/skills/trace-refinement-obligation/SKILL.md
34,leanstral-lean-proof,Leanstral与Lean证明工程,I 形式化证明,semantic-core-lean-model,把 Semantic Core、类型、Effect、状态和求值关系编码为 Lean 定义。,batches/batch-34-leanstral-lean-proof/skills/semantic-core-lean-model/SKILL.md
34,leanstral-lean-proof,Leanstral与Lean证明工程,I 形式化证明,lean-theorem-generator,从证明义务生成 Lean 定理陈述、上下文、前置条件和辅助结构。,batches/batch-34-leanstral-lean-proof/skills/lean-theorem-generator/SKILL.md
34,leanstral-lean-proof,Leanstral与Lean证明工程,I 形式化证明,leanstral-proof-synthesis,使用 Leanstral 生成证明、辅助引理和策略候选。,batches/batch-34-leanstral-lean-proof/skills/leanstral-proof-synthesis/SKILL.md
34,leanstral-lean-proof,Leanstral与Lean证明工程,I 形式化证明,leanstral-proof-repair,根据 Lean 编译与语言服务器反馈定位并修复证明失败。,batches/batch-34-leanstral-lean-proof/skills/leanstral-proof-repair/SKILL.md
34,leanstral-lean-proof,Leanstral与Lean证明工程,I 形式化证明,lemma-library-retrieval,检索项目、Mathlib、方向包和历史证明中的可复用引理。,batches/batch-34-leanstral-lean-proof/skills/lemma-library-retrieval/SKILL.md
34,leanstral-lean-proof,Leanstral与Lean证明工程,I 形式化证明,proof-build-runner,运行 lake build、目标定理检查、资源限制和结果规范化。,batches/batch-34-leanstral-lean-proof/skills/proof-build-runner/SKILL.md
34,leanstral-lean-proof,Leanstral与Lean证明工程,I 形式化证明,sorry-and-axiom-detector,阻止 sorry、未批准公理、不透明逃逸和不可信证明依赖。,batches/batch-34-leanstral-lean-proof/skills/sorry-and-axiom-detector/SKILL.md
34,leanstral-lean-proof,Leanstral与Lean证明工程,I 形式化证明,lean-kernel-certificate,记录 Lean 版本、依赖摘要、定理、Axiom 报告和内核验收结果。,batches/batch-34-leanstral-lean-proof/skills/lean-kernel-certificate/SKILL.md
34,leanstral-lean-proof,Leanstral与Lean证明工程,I 形式化证明,proof-regression-ci,在 IR、规则、生成器和依赖变化时持续重跑证明回归。,batches/batch-34-leanstral-lean-proof/skills/proof-regression-ci/SKILL.md
34,leanstral-lean-proof,Leanstral与Lean证明工程,I 形式化证明,unproved-obligation-ledger,记录 PROVED、DISPROVED、UNKNOWN、TIMEOUT、UNSUPPORTED 和规格冲突。,batches/batch-34-leanstral-lean-proof/skills/unproved-obligation-ledger/SKILL.md
35,formal-analysis-toolchain,SMT、符号执行与模型检查,I 形式化证明,smt-translation-validator,将源目标 Core IR 编码为 SMT 关系，证明等价或寻找反例。,batches/batch-35-formal-analysis-toolchain/skills/smt-translation-validator/SKILL.md
35,formal-analysis-toolchain,SMT、符号执行与模型检查,I 形式化证明,relational-verification,验证两个实现之间的输入、状态、输出和 Effect 关系。,batches/batch-35-formal-analysis-toolchain/skills/relational-verification/SKILL.md
35,formal-analysis-toolchain,SMT、符号执行与模型检查,I 形式化证明,symbolic-execution,对关键切片探索符号路径并求解崩溃、违规和不等价输入。,batches/batch-35-formal-analysis-toolchain/skills/symbolic-execution/SKILL.md
35,formal-analysis-toolchain,SMT、符号执行与模型检查,I 形式化证明,concolic-differential-execution,结合具体执行与符号约束扩展源目标差分路径覆盖。,batches/batch-35-formal-analysis-toolchain/skills/concolic-differential-execution/SKILL.md
35,formal-analysis-toolchain,SMT、符号执行与模型检查,I 形式化证明,abstract-interpretation,推断范围、Nullability、可达状态、异常、资源和动态类型近似。,batches/batch-35-formal-analysis-toolchain/skills/abstract-interpretation/SKILL.md
35,formal-analysis-toolchain,SMT、符号执行与模型检查,I 形式化证明,tla-state-machine-generator,从业务/协议 IR 生成 TLA+ 状态机、安全性和活性性质。,batches/batch-35-formal-analysis-toolchain/skills/tla-state-machine-generator/SKILL.md
35,formal-analysis-toolchain,SMT、符号执行与模型检查,I 形式化证明,model-checking-runner,运行状态空间探索、对称约简、边界配置和反例提取。,batches/batch-35-formal-analysis-toolchain/skills/model-checking-runner/SKILL.md
35,formal-analysis-toolchain,SMT、符号执行与模型检查,I 形式化证明,alloy-architecture-validator,用 Alloy 验证模块、权限、所有权、Schema 和架构关系约束。,batches/batch-35-formal-analysis-toolchain/skills/alloy-architecture-validator/SKILL.md
35,formal-analysis-toolchain,SMT、符号执行与模型检查,I 形式化证明,proof-counterexample-to-test,把 SMT、Lean、模型检查或符号执行反例转换为永久回归测试。,batches/batch-35-formal-analysis-toolchain/skills/proof-counterexample-to-test/SKILL.md
35,formal-analysis-toolchain,SMT、符号执行与模型检查,I 形式化证明,formal-runtime-evidence-merger,合并形式证明覆盖与运行时验证证据，并显式标记假设和未建模部分。,batches/batch-35-formal-analysis-toolchain/skills/formal-runtime-evidence-merger/SKILL.md
36,model-routing-review,模型路由与异构审查,J 模型与Agent执行系统,model-capability-registry,登记模型版本、上下文、工具能力、部署方式、成本和各方向实测指标。,batches/batch-36-model-routing-review/skills/model-capability-registry/SKILL.md
36,model-routing-review,模型路由与异构审查,J 模型与Agent执行系统,task-risk-scoring,根据动态语义、并发、事务、平台、测试缺口和影响面计算任务风险。,batches/batch-36-model-routing-review/skills/task-risk-scoring/SKILL.md
36,model-routing-review,模型路由与异构审查,J 模型与Agent执行系统,language-pair-model-ranking,按具体语言/框架/数据库方向排名模型，而非依赖通用榜单。,batches/batch-36-model-routing-review/skills/language-pair-model-ranking/SKILL.md
36,model-routing-review,模型路由与异构审查,J 模型与Agent执行系统,cost-aware-model-routing,在发布门槛不变的前提下最小化每个验收模块的模型与计算成本。,batches/batch-36-model-routing-review/skills/cost-aware-model-routing/SKILL.md
36,model-routing-review,模型路由与异构审查,J 模型与Agent执行系统,private-model-routing,在数据策略、内网、国产化和硬件约束下选择客户私有模型。,batches/batch-36-model-routing-review/skills/private-model-routing/SKILL.md
36,model-routing-review,模型路由与异构审查,J 模型与Agent执行系统,byok-provider-adapter,支持客户自带 OpenAI、Anthropic、Gemini、国产或 OpenAI兼容模型凭证。,batches/batch-36-model-routing-review/skills/byok-provider-adapter/SKILL.md
36,model-routing-review,模型路由与异构审查,J 模型与Agent执行系统,heterogeneous-model-review,由不同供应商模型独立生成测试、攻击假设和审查高风险实现。,batches/batch-36-model-routing-review/skills/heterogeneous-model-review/SKILL.md
36,model-routing-review,模型路由与异构审查,J 模型与Agent执行系统,stronger-model-escalation,当修复轮数、证明失败或风险超阈值时自动升级更强模型或人工。,batches/batch-36-model-routing-review/skills/stronger-model-escalation/SKILL.md
36,model-routing-review,模型路由与异构审查,J 模型与Agent执行系统,model-output-calibration,用客观构建、测试、差分和历史数据校准模型置信表达。,batches/batch-36-model-routing-review/skills/model-output-calibration/SKILL.md
36,model-routing-review,模型路由与异构审查,J 模型与Agent执行系统,cost-per-accepted-module,统计每个通过全部门禁模块的 Token、计算、时间和人工成本。,batches/batch-36-model-routing-review/skills/cost-per-accepted-module/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,migration-task-decomposer,按依赖、风险、模块、语言和验证边界拆分迁移任务图。,batches/batch-37-agentic-migration-harness/skills/migration-task-decomposer/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,semantic-slice-task-planner,为每个 Agent 准备最小语义切片、契约、规则、工具和验收条件。,batches/batch-37-agentic-migration-harness/skills/semantic-slice-task-planner/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,multi-agent-worktree-manager,为并行 Agent 创建隔离 Worktree/Workspace，控制冲突、合并和回滚。,batches/batch-37-agentic-migration-harness/skills/multi-agent-worktree-manager/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,build-repair-agent,消费结构化编译/构建诊断，生成最小修复并持续验证。,batches/batch-37-agentic-migration-harness/skills/build-repair-agent/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,test-migration-agent,迁移源测试、保留 Oracle、补充目标测试并阻止弱化断言。,batches/batch-37-agentic-migration-harness/skills/test-migration-agent/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,difference-diagnosis-agent,分析源目标差分、定位根因、提出修复或规格冲突分类。,batches/batch-37-agentic-migration-harness/skills/difference-diagnosis-agent/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,proof-agent,生成证明义务、调用 Leanstral/SMT、解释反例并回写测试。,batches/batch-37-agentic-migration-harness/skills/proof-agent/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,security-review-agent,独立审查权限、输入、Secret、供应链、沙箱和生成代码安全。,batches/batch-37-agentic-migration-harness/skills/security-review-agent/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,human-approval-gate,在高风险、规格冲突、语义损失、生产切流和例外放行处要求人工批准。,batches/batch-37-agentic-migration-harness/skills/human-approval-gate/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,pause-resume-cancel,持久化任务状态、证据和副作用，支持安全暂停、恢复和取消。,batches/batch-37-agentic-migration-harness/skills/pause-resume-cancel/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,retry-and-idempotency,确保 Agent 工具调用、构建、数据初始化和外部副作用可安全重试。,batches/batch-37-agentic-migration-harness/skills/retry-and-idempotency/SKILL.md
37,agentic-migration-harness,Agentic Migration Harness,J 模型与Agent执行系统,token-and-resource-governance,按任务、租户、模型、阶段和风险治理 Token、计算、并发和预算。,batches/batch-37-agentic-migration-harness/skills/token-and-resource-governance/SKILL.md
38,executable-skill-specification,Executable Skill规范,K 从Skills生成完整项目,skill-schema-validator,验证 Skill 元数据、输入输出、前置条件、行为契约、测试和兼容声明。,batches/batch-38-executable-skill-specification/skills/skill-schema-validator/SKILL.md
38,executable-skill-specification,Executable Skill规范,K 从Skills生成完整项目,skill-dependency-resolver,解析 Skill 依赖、版本范围、传递依赖、可选能力和安装顺序。,batches/batch-38-executable-skill-specification/skills/skill-dependency-resolver/SKILL.md
38,executable-skill-specification,Executable Skill规范,K 从Skills生成完整项目,skill-conflict-detector,发现领域、Schema、权限、状态、资源、路由和依赖冲突。,batches/batch-38-executable-skill-specification/skills/skill-conflict-detector/SKILL.md
38,executable-skill-specification,Executable Skill规范,K 从Skills生成完整项目,skill-composition-planner,生成满足依赖、顺序、隔离和共享能力的 Skill 组合执行计划。,batches/batch-38-executable-skill-specification/skills/skill-composition-planner/SKILL.md
38,executable-skill-specification,Executable Skill规范,K 从Skills生成完整项目,behavior-contract-compiler,把 Skill 业务规则编译为类型、Effect、状态、接口和验证契约。,batches/batch-38-executable-skill-specification/skills/behavior-contract-compiler/SKILL.md
38,executable-skill-specification,Executable Skill规范,K 从Skills生成完整项目,acceptance-test-compiler,把 Skill 验收场景编译为单元、契约、E2E、属性和门禁测试。,batches/batch-38-executable-skill-specification/skills/acceptance-test-compiler/SKILL.md
38,executable-skill-specification,Executable Skill规范,K 从Skills生成完整项目,domain-model-compiler,把实体、值对象、关系、不变量和事件编译为语言无关领域模型。,batches/batch-38-executable-skill-specification/skills/domain-model-compiler/SKILL.md
38,executable-skill-specification,Executable Skill规范,K 从Skills生成完整项目,state-machine-compiler,把业务和 UI 状态机编译为生成器、运行时检查和形式义务。,batches/batch-38-executable-skill-specification/skills/state-machine-compiler/SKILL.md
38,executable-skill-specification,Executable Skill规范,K 从Skills生成完整项目,skill-version-compatibility,检查 Skill 升级、降级、数据迁移、依赖和生成代码兼容性。,batches/batch-38-executable-skill-specification/skills/skill-version-compatibility/SKILL.md
38,executable-skill-specification,Executable Skill规范,K 从Skills生成完整项目,skill-marketplace-package,打包签名、许可证、权限、安装、升级、示例、证据和发布元数据。,batches/batch-38-executable-skill-specification/skills/skill-marketplace-package/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,complete-project-manifest,定义应用、业务、数据、安全、运维、测试、部署和文档的必需构件清单。,batches/batch-39-complete-project-generation/skills/complete-project-manifest/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,repository-template-registry,登记经过构建、测试、安全和版本验证的仓库模板及兼容矩阵。,batches/batch-39-complete-project-generation/skills/repository-template-registry/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,architecture-blueprint-generator,从 Skills、非功能要求和部署目标生成模块、边界、数据流和技术选型蓝图。,batches/batch-39-complete-project-generation/skills/architecture-blueprint-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,frontend-generator,生成用户端页面、状态、路由、API、样式、测试和构建配置。,batches/batch-39-complete-project-generation/skills/frontend-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,backend-generator,生成 API、领域、数据、消息、任务、安全、测试和运行配置。,batches/batch-39-complete-project-generation/skills/backend-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,admin-generator,生成管理端、权限、审计、运营、配置和数据治理功能。,batches/batch-39-complete-project-generation/skills/admin-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,database-generator,生成 Schema、迁移、索引、Seed、备份、保留和数据测试。,batches/batch-39-complete-project-generation/skills/database-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,worker-and-scheduler-generator,生成后台 Worker、队列消费者、定时任务、重试、幂等和监控。,batches/batch-39-complete-project-generation/skills/worker-and-scheduler-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,security-crosscutting-generator,生成认证、授权、租户隔离、审计、Secret、限流和输入安全。,batches/batch-39-complete-project-generation/skills/security-crosscutting-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,observability-generator,生成日志、指标、Trace、健康检查、告警和业务 SLI。,batches/batch-39-complete-project-generation/skills/observability-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,ci-cd-generator,生成构建、测试、安全、制品、部署、回滚和证据流水线。,batches/batch-39-complete-project-generation/skills/ci-cd-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,deployment-generator,生成容器、编排、配置、密钥、数据库迁移、环境和发布文件。,batches/batch-39-complete-project-generation/skills/deployment-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,documentation-and-runbook-generator,生成 README、架构、API、操作、故障、恢复和发布 Runbook。,batches/batch-39-complete-project-generation/skills/documentation-and-runbook-generator/SKILL.md
39,complete-project-generation,Complete Project Generation,K 从Skills生成完整项目,project-completeness-score,按必需构件、测试、门禁、未解决项和证据计算项目完整度。,batches/batch-39-complete-project-generation/skills/project-completeness-score/SKILL.md
40,product-entry-modes,三种产品入口,K 从Skills生成完整项目,compare-and-repair,输入源仓库与失败目标仓库，检测功能差异、自动修复并重新认证。,batches/batch-40-product-entry-modes/skills/compare-and-repair/SKILL.md
40,product-entry-modes,三种产品入口,K 从Skills生成完整项目,convert-and-certify,输入源仓库与目标技术栈，执行评估、转换、验证、修复和证据签发。,batches/batch-40-product-entry-modes/skills/convert-and-certify/SKILL.md
40,product-entry-modes,三种产品入口,K 从Skills生成完整项目,generate-from-skills,输入可执行Skills、业务配置、目标栈和部署要求，生成完整可运行项目并验收。,batches/batch-40-product-entry-modes/skills/generate-from-skills/SKILL.md
40,product-entry-modes,三种产品入口,K 从Skills生成完整项目,migration-mode-selector,根据源/目标资产、质量、规格和风险选择 Repair、Migration 或 Generation 模式。,batches/batch-40-product-entry-modes/skills/migration-mode-selector/SKILL.md
40,product-entry-modes,三种产品入口,K 从Skills生成完整项目,asset-reuse-planner,决定源码、测试、Schema、资源、协议、组件和部署资产的复用、适配或重建。,batches/batch-40-product-entry-modes/skills/asset-reuse-planner/SKILL.md
41,evidence-release-gates,正确性证据与发布门禁,L 证据、上线和产品化,evidence-manifest,索引本次迁移的规则、模型、工具链、测试、证明、差异、审批和产物。,batches/batch-41-evidence-release-gates/skills/evidence-manifest/SKILL.md
41,evidence-release-gates,正确性证据与发布门禁,L 证据、上线和产品化,conversion-provenance,追踪每段目标代码由何规则、Agent、输入、版本和修复生成。,batches/batch-41-evidence-release-gates/skills/conversion-provenance/SKILL.md
41,evidence-release-gates,正确性证据与发布门禁,L 证据、上线和产品化,rule-proof-certificate,记录转换规则适用条件、证明、测试、反例和内核验收。,batches/batch-41-evidence-release-gates/skills/rule-proof-certificate/SKILL.md
41,evidence-release-gates,正确性证据与发布门禁,L 证据、上线和产品化,module-equivalence-certificate,记录关键模块源目标类型、结果、状态、Effect 和观察等价证据。,batches/batch-41-evidence-release-gates/skills/module-equivalence-certificate/SKILL.md
41,evidence-release-gates,正确性证据与发布门禁,L 证据、上线和产品化,runtime-evidence-package,打包双运行、Fuzz、Mutation、并发、故障、性能、UI 和真机结果。,batches/batch-41-evidence-release-gates/skills/runtime-evidence-package/SKILL.md
41,evidence-release-gates,正确性证据与发布门禁,L 证据、上线和产品化,semantic-loss-report,报告每项无损、归一化、近似、适配、未验证和不支持语义。,batches/batch-41-evidence-release-gates/skills/semantic-loss-report/SKILL.md
41,evidence-release-gates,正确性证据与发布门禁,L 证据、上线和产品化,unresolved-obligation-report,列出所有未证明、未测试、未知、超时、规格冲突和阻断项。,batches/batch-41-evidence-release-gates/skills/unresolved-obligation-report/SKILL.md
41,evidence-release-gates,正确性证据与发布门禁,L 证据、上线和产品化,release-gate-engine,以硬门槛而非平均分决定是否允许发布、灰度或要求人工。,batches/batch-41-evidence-release-gates/skills/release-gate-engine/SKILL.md
41,evidence-release-gates,正确性证据与发布门禁,L 证据、上线和产品化,correctness-level-classifier,将结果分类为语法、构建、类型、局部语义、组合行为、系统性质和生产证据等级。,batches/batch-41-evidence-release-gates/skills/correctness-level-classifier/SKILL.md
41,evidence-release-gates,正确性证据与发布门禁,L 证据、上线和产品化,certificate-signing,对证据、产物、规则、环境和审批生成不可篡改签名。,batches/batch-41-evidence-release-gates/skills/certificate-signing/SKILL.md
42,shadow-canary-cutover,Shadow、Canary与渐进切换,L 证据、上线和产品化,production-shadow-run,复制真实请求到目标系统并隔离副作用，比较响应、意图、Trace 和性能。,batches/batch-42-shadow-canary-cutover/skills/production-shadow-run/SKILL.md
42,shadow-canary-cutover,Shadow、Canary与渐进切换,L 证据、上线和产品化,live-event-replay,重放实时或历史事件流，保持顺序、时间、幂等和外部响应。,batches/batch-42-shadow-canary-cutover/skills/live-event-replay/SKILL.md
42,shadow-canary-cutover,Shadow、Canary与渐进切换,L 证据、上线和产品化,side-effect-suppression,将支付、消息、邮件、写库和不可逆调用转换为安全意图记录或影子目标。,batches/batch-42-shadow-canary-cutover/skills/side-effect-suppression/SKILL.md
42,shadow-canary-cutover,Shadow、Canary与渐进切换,L 证据、上线和产品化,dual-write-validation,验证源目标双写一致性、冲突、顺序、补偿和回收策略。,batches/batch-42-shadow-canary-cutover/skills/dual-write-validation/SKILL.md
42,shadow-canary-cutover,Shadow、Canary与渐进切换,L 证据、上线和产品化,canary-traffic-planner,选择低风险租户、用户、接口和流量比例设计 Canary 阶段。,batches/batch-42-shadow-canary-cutover/skills/canary-traffic-planner/SKILL.md
42,shadow-canary-cutover,Shadow、Canary与渐进切换,L 证据、上线和产品化,progressive-cutover,按模块、流量、租户或能力逐步切换并验证每级门槛。,batches/batch-42-shadow-canary-cutover/skills/progressive-cutover/SKILL.md
42,shadow-canary-cutover,Shadow、Canary与渐进切换,L 证据、上线和产品化,automatic-rollback,根据错误、差异、延迟、数据和业务 SLI 自动触发安全回滚。,batches/batch-42-shadow-canary-cutover/skills/automatic-rollback/SKILL.md
42,shadow-canary-cutover,Shadow、Canary与渐进切换,L 证据、上线和产品化,migration-wave-planner,按依赖、风险、价值、团队和维护窗口组织迁移波次。,batches/batch-42-shadow-canary-cutover/skills/migration-wave-planner/SKILL.md
42,shadow-canary-cutover,Shadow、Canary与渐进切换,L 证据、上线和产品化,strangler-routing,在网关、服务、消息或前端路由层按能力分流旧实现和新实现。,batches/batch-42-shadow-canary-cutover/skills/strangler-routing/SKILL.md
42,shadow-canary-cutover,Shadow、Canary与渐进切换,L 证据、上线和产品化,post-cutover-monitoring,切换后持续监控差异、异常、性能、数据质量、回滚条件和学习项。,batches/batch-42-shadow-canary-cutover/skills/post-cutover-monitoring/SKILL.md
43,continuous-modernization-learning,持续现代化与自演进,L 证据、上线和产品化,scheduled-repository-analysis,按计划重新分析仓库、依赖、版本、架构、测试和运行风险。,batches/batch-43-continuous-modernization-learning/skills/scheduled-repository-analysis/SKILL.md
